孤独,コドク
こども,コドモ
子供,コドモ
こなし,コナシ
粉微塵,コナミジン
コノ,コノ
この間,コノカン
木の葉,コノハ
このみ,コノミ
好み,コノミ
この世,コノヨ
琥珀,コハク
小馬鹿,コバカ
コバルト,コバルト
小瓶,コビン
コブシ,コブシ
こぼれ,コボレ
こま,コマ
細か,コマカ
鼓膜,コマク
木枕,コマクラ
駒沢,コマザワ
こまち,コマチ
小町,コマチ
込み,コミ
濃緑,コミドリ
こめ,コメ
こめかみ,コメカミ
子守,コモリ
固有,コユウ
小指,コユビ
今宵,コヨイ
古来,コライ
孤立,コリツ
コルク,コルク
これ,コレ
これら,コレラ
コレラ,コレラ
ころ,コロ
殺し,コロシ
殺し合い,コロシアイ
コロンブス,コロンブス
声色,コワイロ
声高,コワダカ
こん,コン
コン,コン
懇意,コンイ
紺色,コンイロ
今回,コンカイ
紺飛白,コンガスリ
懇願,コンガン
今期,コンキ
根拠,コンキョ
コンクリート,コンクリート
混血,コンケツ
今月,コンゲツ
今後,コンゴ
混雑,コンザツ
今春,コンシュン
こんしん,コンシン
渾身,コンシン
こんじ,コンジ
今生,コンジョウ
根性,コンジョウ
昏睡,コンスイ
痕跡,コンセキ
混線,コンセン
溷濁,コンダク
根柢,コンテイ
昏倒,コントウ
今度,コンド
混同,コンドウ
困難,コンナン
コンニャク,コンニャク
混入,コンニュウ
魂魄,コンパク
コンパクト,コンパクト
こんぼう,コンボウ
棍棒,コンボウ
根本,コンポン
昏迷,コンメイ
今夜,コンヤ
混乱,コンラン
建立,コンリュウ
コート,コート
コード,コード
合一,ゴウイツ
号外,ゴウガイ
豪気,ゴウキ
号泣,ゴウキュウ
豪傑,ゴウケツ
傲然,ゴウゼン
轟然,ゴウゼン
豪族,ゴウゾク
豪農,ゴウノウ
業報,ゴウホウ
拷問,ゴウモン
合理,ゴウリ
護衛,ゴエイ
五右衛門,ゴエモン
誤解,ゴカイ
五官,ゴカン
語学,ゴガク
五月,ゴガツ
語気,ゴキ
御機嫌,ゴキゲン
五行,ゴギョウ
極悪,ゴクアク
極彩色,ゴクサイショク
極上,ゴクジョウ
極秘,ゴクヒ
極楽,ゴクラク
極楽浄土,ゴクラクジョウド
御苦労,ゴクロウ
後家,ゴケ
語源,ゴゲン
後光,ゴコウ
心地,ゴコチ
ごころ,ゴコロ
午后,ゴゴ
午後,ゴゴ
五言,ゴゴン
御沙汰,ゴサタ
誤算,ゴサン
五指,ゴシ
越し,ゴシ
後生,ゴショウ
誤診,ゴシン
護身,ゴシン
御新造,ゴシンゾウ
後日,ゴジツ
五十歩百歩,ゴジュッポヒャッポ
御仁,ゴジン
午睡,ゴスイ
牛頭,ゴズ
語勢,ゴセイ
午前,ゴゼン
御前,ゴゼン
五臓六腑,ゴゾウロップ
御存じ,ゴゾンジ
御存知,ゴゾンジ
五体,ゴタイ
誤伝,ゴデン
ごと,ゴト
如く,ゴトク
如し,ゴトシ
ゴトー,ゴトー
悟道,ゴドウ
誤認,ゴニン
御飯,ゴハン
呉服,ゴフク
胡粉,ゴフン
五分,ゴブ
御無沙汰,ゴブサタ
午砲,ゴホウ
ごま,ゴマ
胡麻,ゴマ
胡麻塩,ゴマシオ
ごみ,ゴミ
ゴミ,ゴミ
塵芥,ゴミ
ゴム,ゴム
護謨,ゴム
御免,ゴメン
御用,ゴヨウ
御覧,ゴラン
五里霧中,ゴリムチュウ
ごろ,ゴロ
五郎,ゴロウ
殺し,ゴロシ
ゴワゴワ,ゴワゴワ
権化,ゴンゲ
権現,ゴンゲン
ゴー,ゴー
さい,サイ
最愛,サイアイ
斎戒,サイカイ
西海,サイカイ
彩管,サイカン
際涯,サイガイ
最近,サイキン
細菌,サイキン
妻君,サイクン
裁決,サイケツ
債権,サイケン
歳月,サイゲツ
再現,サイゲン
最古,サイコ
最高,サイコウ
最高潮,サイコウチョウ
最後,サイゴ
妻子,サイシ
彩色,サイシキ
採取,サイシュ
最終,サイシュウ
最初,サイショ
最小限,サイショウゲン
最新,サイシン
最深,サイシン
細心,サイシン
妻女,サイジョ
最上,サイジョウ
祭神,サイジン
さいせん,サイセン
賽銭,サイセン
最前,サイゼン
催促,サイソク
妻帯,サイタイ
最大,サイダイ
細大,サイダイ
才智,サイチ
最中,サイチュウ
斎藤,サイトウ
災難,サイナン
最年少,サイネンショウ
才能,サイノウ
再発,サイハツ
裁判,サイバン
裁判官,サイバンカン
裁判所,サイバンショ
祭文,サイブン
裁縫,サイホウ
細胞,サイボウ
催眠,サイミン
再来,サイライ
サイレン,サイレン
幸い,サイワイ
冴え,サエ
さかい,サカイ
境い目,サカイメ
逆さ,サカサ
逆様,サカサマ
さかずき,サカズキ
さかな,サカナ
酒屋,サカヤ
左官,サカン
盛ん,サカン
さき,サキ
左記,サキ
先々,サキザキ
先程,サキホド
詐欺,サギ
作業,サギョウ
錯誤,サクゴ
嘖々,サクサク
作者,サクシャ
搾取,サクシュ
朔日,サクジツ
作成,サクセイ
作製,サクセイ
昨年,サクネン
昨晩,サクバン
作品,サクヒン
昨夜,サクヤ
錯乱,サクラン
策略,サクリャク
探り,サグリ
さけ,サケ
酒肴,サケサカナ
叫び,サケビ
叫び声,サケビゴエ
差遣,サケン
下げ,サゲ
ササ,ササ
些細,ササイ
ささや,ササヤ
さし,サシ
差し,サシ
指図,サシズ
差支え,サシツカエ
差止め,サシドメ
差向い,サシムカイ
指物屋,サシモノヤ
差渡し,サシワタシ
さじ,サジ
詐術,サジュツ
流石,サスガ
刺叉,サスマタ
誘い,サソイ
沙汰,サタ
サタン,サタン
作歌,サッカ
錯覚,サッカク
さっき,サッキ
サック,サック
さっこう,サッコウ
昨今,サッコン
冊子,サッシ
察し,サッシ
さっしょう,サッショウ
殺傷,サッショウ
察知,サッチ
撮影,サツエイ
さつき,サツキ
五月晴,サツキバレ
殺人,サツジン
さと,サト
さなか,サナカ
サハラ,サハラ
さば,サバ
砂漠,サバク
さび,サビ
差別,サベツ
作法,サホウ
さま,サマ
サマ,サマ
様々,サマザマ
妨げ,サマタゲ
寒気,サムケ
左右,サユウ
作用,サヨウ
左様,サヨウ
さら,サラ
サラ,サラ
サラダ,サラダ
サリ,サリ
さりげ,サリゲ
さり気,サリゲ
さる,サル
さわ,サワ
騒ぎ,サワギ
早良,サワラ
さん,サン
参加,サンカ
山窩,サンカ
山海,サンカイ
三角,サンカク
参観,サンカン
三界,サンガイ
三月,サンガツ
参詣,サンケイ
散見,サンケン
惨劇,サンゲキ
参考,サンコウ
珊瑚,サンゴ
散在,サンザイ
散々,サンザン
参集,サンシュウ
参照,サンショウ
惨事,サンジ
産児,サンジ
山人,サンジン
山水,サンスイ
賛成,サンセイ
山積,サンセキ
燦然,サンゼン
三千世界,サンゼンセカイ
三太郎,サンタロウ
惨憺,サンタン
算段,サンダン
山中,サンチュウ
三男,サンナン
三拝九拝,サンパイキュウハイ
散髪,サンパツ
産物,サンブツ
三碧,サンペキ
三本木,サンボンギ
散歩,サンポ
三昧,サンマイ
山脈,サンミャク
山門,サンモン
散乱,サンラン
山林,サンリン
参列,サンレツ
サーチライト,サーチライト
罪悪,ザイアク
細工,ザイク
罪業,ザイゴウ
財産,ザイサン
罪障,ザイショウ
罪責,ザイセキ
罪跡,ザイセキ
在任,ザイニン
罪人,ザイニン
材木,ザイモク
材料,ザイリョウ
盛り,ザカリ
座敷,ザシキ
座敷牢,ザシキロウ
座像,ザゾウ
ザック,ザック
雑誌,ザッシ
雑多,ザッタ
雑談,ザツダン
朱欒,ザボン
ざま,ザマ
座右,ザユウ
ざら,ザラ
ざる,ザル
ザワザワ,ザワザワ
ざわめき,ザワメキ
残骸,ザンガイ
残虐,ザンギャク
ざんげ,ザンゲ
懺悔,ザンゲ
残酷,ザンコク
惨殺,ザンサツ
惨死,ザンシ
暫時,ザンジ
残存,ザンソン
残忍,ザンニン
残念,ザンネン
残留,ザンリュウ
仕合,シアイ
しあわせ,シアワセ
思案,シアン
シイ,シイ
四囲,シイ
思惟,シイ
仕入れ,シイレ
死因,シイン
仕打ち,シウチ
潮合,シオアイ
仕置,シオキ
仕置き,シオキ
潮水,シオミズ
しか,シカ
歯科,シカ
斯界,シカイ
視覚,シカク
資格,シカク
四角四面,シカクシメン
仕掛,シカケ
仕掛け,シカケ
シカゴ,シカゴ
云々,シカジカ
しかた,シカタ
仕方,シカタ
しかん,シカン
弛緩,シカン
屍骸,シガイ
市外,シガイ
市街,シガイ
死骸,シガイ
史学,シガク
四月,シガツ
志願,シガン
しき,シキ
シキ,シキ
四季,シキ
指揮,シキ
敷石,シキイシ
色彩,シキサイ
式場,シキジョウ
色情,シキジョウ
式微,シキビ
子宮,シキュウ
仕儀,シギ
歯齦,シギン
死刑,シケイ
試験,シケン
試験管,シケンカン
刺戟,シゲキ
死後,シゴ
至極,シゴク
仕事,シゴト
仔細,シサイ
資産,シサン
獅子,シシ
子々孫々,シシソンソン
死者,シシャ
ししゅう,シシュウ
刺繍,シシュウ
私淑,シシュク
思春,シシュン
死傷,シショウ
視神経,シシンケイ
指示,シジ
支持,シジ
史実,シジツ
しじま,シジマ
市場,シジョウ
紙上,シジョウ
詩人,シジン
シスコ,シスコ
しず,シズ
しずか,シズカ
静か,シズカ
静けさ,シズケサ
姿勢,シセイ
死生,シセイ
私生児,シセイジ
視線,シセン
自然,シゼン
始祖,シソ
思想,シソウ
子孫,シソン
姿態,シタイ
屍体,シタイ
死体,シタイ
肢体,シタイ
下絵,シタエ
下着,シタギ
支度,シタク
下心,シタゴコロ
親しみ,シタシミ
下敷,シタジキ
したたか,シタタカ
仕立,シタテ
舌なめずり,シタナメズリ
下役,シタヤク
次第,シダイ
仕出し,シダシ
七月,シチガツ
七さん,シチサン
七転八倒,シチテンバットウ
七面鳥,シチメンチョウ
市中,シチュウ
視聴,シチョウ
司直,シチョク
しっか,シッカ
悉皆屋,シッカイヤ
失格,シッカク
疾患,シッカン
しっくい,シックイ
漆喰,シックイ
失敬,シッケイ
疾呼,シッコ
執行,シッコウ
失職,シッショク
失神,シッシン
疾走,シッソウ
しった,シッタ
叱咤,シッタ
知ったか振り,シッタカブリ
嫉妬,シット
執刀,シットウ
失敗,シッパイ
しっぽ,シッポ
尻尾,シッポ
質実,シツジツ
室内,シツナイ
失望,シツボウ
質問,シツモン
執拗,シツヨウ
失礼,シツレイ
失恋,シツレン
しづ,シヅ
指定,シテイ
指摘,シテキ
私的,シテキ
至徳,シトク
指導,シドウ
しな,シナ
市内,シナイ
品物,シナモノ
シナリオ,シナリオ
至難,シナン
死物狂い,シニモノグルイ
死人,シニン
しの,シノ
シノ,シノ
しのぎ,シノギ
支配,シハイ
師範,シハン
死斑,シハン
しば,シバ
芝居,シバイ
しばかり,シバカリ
私費,シヒ
脂粉,シフン
しぶき,シブキ
飛沫,シブキ
死物,シブツ
四壁,シヘキ
死別,シベツ
司法,シホウ
四方,シホウ
至宝,シホウ
司法官,シホウカン
四方八方,シホウハッポウ
資本,シホン
しぼ,シボ
脂肪,シボウ
しま,シマ
仕舞,シマイ
姉妹,シマイ
島田,シマダ
始末,シマツ
締り,シマリ
しみ,シミ
シミ,シミ
市民,シミン
しめ,シメ
締め,シメ
使命,シメイ
死命,シメイ
氏名,シメイ
死滅,シメツ
霜月,シモヅキ
霜降り,シモフリ
指紋,シモン
釈迦,シャカ
社会,シャカイ
釈迦牟尼,シャカムニ
しゃが,シャガ
しゃく,シャク
爵位,シャクイ
釈放,シャクホウ
借家,シャクヤ
しゃくやく,シャクヤク
社交,シャコウ
謝罪,シャザイ
写真,シャシン
写実,シャジツ
写生,シャセイ
遮断,シャダン
シャッポ,シャッポ
シャツ,シャツ
這般,シャハン
娑婆,シャバ
シャボン,シャボン
三味線,シャミセン
斜面,シャメン
洒落,シャレ
謝礼,シャレイ
シャン,シャン
シャーロック,シャーロック
市役所,シヤクショ
しゅう,シュウ
周囲,シュウイ
習慣,シュウカン
週間,シュウカン
臭気,シュウキ
宗教,シュウキョウ
終極,シュウキョク
修業,シュウギョウ
祝言,シュウゲン
秀才,シュウサイ
蒐集,シュウシュウ
周章,シュウショウ
就職,シュウショク
就寝,シュウシン
秋日,シュウジツ
衆人,シュウジン
修正,シュウセイ
習性,シュウセイ
集積,シュウセキ
修繕,シュウゼン
集団,シュウダン
周知,シュウチ
羞恥,シュウチ
集中,シュウチュウ
周到,シュウトウ
収入,シュウニュウ
就任,シュウニン
執念,シュウネン
習癖,シュウヘキ
周密,シュウミツ
衆目,シュウモク
収容,シュウヨウ
終了,シュウリョウ
主観,シュカン
手記,シュキ
酒気,シュキ
首級,シュキュウ
主義,シュギ
しゅぎょう,シュギョウ
珠玉,シュギョク
祝賀,シュクガ
宿所,シュクショ
淑女,シュクジョ
縮図,シュクズ
宿直,シュクチョク
祝福,シュクフク
宿命,シュクメイ
主君,シュクン
修験,シュゲン
首肯,シュコウ
主旨,シュシ
種子,シュシ
しゅしょう,シュショウ
主唱,シュショウ
殊勝,シュショウ
酒色,シュショク
朱唇,シュシン
種々,シュジュ
手術,シュジュツ
主人,シュジン
主人公,シュジンコウ
繻子,シュス
首席,シュセキ
種族,シュゾク
主体,シュタイ
主題,シュダイ
手段,シュダン
手中,シュチュウ
主張,シュチョウ
出勤,シュッキン
出血,シュッケツ
出生,シュッショウ
出身,シュッシン
出世,シュッセ
出席,シュッセキ
出張,シュッチョウ
出頭,シュットウ
出奔,シュッポン
しゅつ,シュツ
出演,シュツエン
出現,シュツゲン
出入,シュツニュウ
出没,シュツボツ
首都,シュト
主任,シュニン
酒杯,シュハイ
首尾,シュビ
主婦,シュフ
手法,シュホウ
趣味,シュミ
しゅもく,シュモク
撞木杖,シュモクヅエ
主役,シュヤク
須臾,シュユ
主要,シュヨウ
修羅,シュラ
酒乱,シュラン
狩猟,シュリョウ
首領,シュリョウ
種類,シュルイ
手練,シュレン
手腕,シュワン
瞬間,シュンカン
春季,シュンキ
しょ,ショ
背負い上げ,ショイアゲ
しょう,ショウ
しょうあい,ショウアイ
鍾愛,ショウアイ
掌握,ショウアク
唱歌,ショウカ
消化,ショウカ
紹介,ショウカイ
傷害,ショウガイ
生涯,ショウガイ
障害,ショウガイ
小学,ショウガク
正覚,ショウガク
小学生,ショウガクセイ
小学校,ショウガッコウ
正月,ショウガツ
賞翫,ショウガン
正気,ショウキ
消極,ショウキョク
娼妓,ショウギ
証言,ショウゲン
証拠,ショウコ
正午,ショウゴ
照合,ショウゴウ
称号,ショウゴウ
証左,ショウサ
詳細,ショウサイ
焼死,ショウシ
消失,ショウシツ
傷者,ショウシャ
正真正銘,ショウシンショウメイ
しょうじ,ショウジ
少時,ショウジ
障子,ショウジ
正直,ショウジキ
精舎,ショウジャ
少女,ショウジョ
症状,ショウジョウ
証跡,ショウセキ
小説,ショウセツ
悄然,ショウゼン
焦燥,ショウソウ
消息,ショウソク
肖像,ショウゾウ
装束,ショウゾク
正体,ショウタイ
承知,ショウチ
小腸,ショウチョウ
象徴,ショウチョウ
祥月,ショウツキ
小店,ショウテン
焦点,ショウテン
衝天,ショウテン
生得,ショウトク
聖徳太子,ショウトクタイシ
衝突,ショウトツ
聳動,ショウドウ
衝動,ショウドウ
消毒,ショウドク
小児,ショウニ
しょうにん,ショウニン
上人,ショウニン
証人,ショウニン
焦熱,ショウネツ
少年,ショウネン
小脳,ショウノウ
樟脳,ショウノウ
しょうは,ショウハ
翔破,ショウハ
松柏,ショウハク
商売,ショウバイ
しょうふく,ショウフク
妾腹,ショウフク
勝負,ショウブ
性分,ショウブン
障壁,ショウヘキ
小便,ショウベン
消防,ショウボウ
称名,ショウミョウ
正銘,ショウメイ
証明,ショウメイ
消滅,ショウメツ
生滅,ショウメツ
正面,ショウメン
消耗,ショウモウ
証文,ショウモン
醤油,ショウユ
小用,ショウヨウ
逍遥,ショウヨウ
将来,ショウライ
勝利,ショウリ
省略,ショウリャク
焦慮,ショウリョ
詳論,ショウロン
昭和,ショウワ
書画,ショガ
書記,ショキ
所業,ショギョウ
しょく,ショク
職業,ショクギョウ
食指,ショクシ
食事,ショクジ
燭台,ショクダイ
食道,ショクドウ
食肉,ショクニク
職人,ショクニン
植物,ショクブツ
食物,ショクモツ
食慾,ショクヨク
食料,ショクリョウ
諸君,ショクン
書庫,ショコ
諸国,ショコク
初号,ショゴウ
所作,ショサ
所在,ショザイ
所在地,ショザイチ
諸氏,ショシ
書式,ショシキ
初出,ショシュツ
処々,ショショ
書信,ショシン
所持,ショジ
初旬,ショジュン
処女,ショジョ
所存,ショゾン
所帯,ショタイ
初対面,ショタイメン
処置,ショチ
暑中,ショチュウ
食器,ショッキ
ショック,ショック
職権,ショッケン
燭光,ショッコウ
書店,ショテン
諸点,ショテン
諸般,ショハン
処分,ショブン
署名,ショメイ
書物,ショモツ
所有,ショユウ
書類,ショルイ
緒論,ショロン
ショー,ショー
しよう,シヨウ
仕様,シヨウ
使用,シヨウ
しようが,シヨウガ
私慾,シヨク
しら,シラ
白河,シラカワ
しらが,シラガ
白髪染,シラガゾメ
白木,シラキ
知らず,シラズ
知らぬ顔,シラヌカオ
調べ,シラベ
白木綿,シラユウ
知らん顔,シランカオ
しり,シリ
私利,シリ
知り合い,シリアイ
私立,シリツ
尻餅,シリモチ
思慮,シリョ
史料,シリョウ
死霊,シリョウ
資料,シリョウ
死力,シリョク
視力,シリョク
しるし,シルシ
シロ,シロ
しろうと,シロウト
素人,シロウト
白絣,シロガスリ
白黒,シロクロ
白布,シロヌノ
代物,シロモノ
しわ,シワ
しん,シン
シン,シン
新案,シンアン
深遠,シンエン
心音,シンオン
臣下,シンカ
進化,シンカ
しんかん,シンカン
森閑,シンカン
神官,シンカン
しんがい,シンガイ
震駭,シンガイ
新規,シンキ
神気,シンキ
心機一転,シンキイッテン
心境,シンキョウ
親近,シンキン
呻吟,シンギン
辛苦,シンク
真空,シンクウ
寝具,シング
神経,シンケイ
神経質,シンケイシツ
心血,シンケツ
真剣,シンケン
新月,シンゲツ
真個,シンコ
しんこう,シンコウ
新興,シンコウ
深更,シンコウ
進行,シンコウ
深呼吸,シンコキュウ
深刻,シンコク
新婚,シンコン
真言秘密,シンゴンヒミツ
審査,シンサ
診察,シンサツ
しんし,シンシ
紳士,シンシ
進士,シンシ
新式,シンシキ
寝室,シンシツ
伸縮,シンシュク
神出鬼没,シンシュツキボツ
寝食,シンショク
心事,シンジ
真実,シンジツ
心中,シンジュウ
心情,シンジョウ
真情,シンジョウ
身上,シンジョウ
信心,シンジン
新人,シンジン
新生,シンセイ
神聖,シンセイ
親戚,シンセキ
新設,シンセツ
親切,シンセツ
親切気,シンセツギ
新鮮,シンセン
神前,シンゼン
深窓,シンソウ
真相,シンソウ
心底,シンソコ
心臓,シンゾウ
真諦,シンタイ
身体,シンタイ
しんたん,シンタン
薪炭,シンタン
寝台,シンダイ
身代,シンダイ
診断,シンダン
真鍮,シンチュウ
深長,シンチョウ
身長,シンチョウ
しんちょく,シンチョク
進捗,シンチョク
新陳代謝,シンチンタイシャ
心的,シンテキ
親展,シンテン
進展,シンテン
しんとう,シントウ
心頭,シントウ
深度,シンド
震動,シンドウ
しんにゅう,シンニュウ
真如,シンニョ
新任,シンニン
信念,シンネン
真犯人,シンハンニン
神罰,シンバツ
新派,シンパ
心配,シンパイ
審判,シンパン
神秘,シンピ
新品,シンピン
神仏,シンブツ
新聞,シンブン
新聞紙,シンブンシ
神変,シンペン
しんぼう,シンボウ
心棒,シンボウ
進歩,シンポ
新報,シンポウ
新米,シンマイ
親身,シンミ
親密,シンミツ
深夜,シンヤ
親友,シンユウ
信用,シンヨウ
しんらつ,シンラツ
辛辣,シンラツ
森羅万象,シンラバンショウ
審理,シンリ
心理,シンリ
真理,シンリ
深緑,シンリョク
親類,シンルイ
心霊,シンレイ
進路,シンロ
新郎,シンロウ
神話,シンワ
シーク,シーク
シーツ,シーツ
慈愛,ジアイ
爺さん,ジイサン
寺院,ジイン
ジェリー,ジェリー
自演,ジエン
時価,ジカ
自家,ジカ
自覚,ジカク
時間,ジカン
自我,ジガ
地紙,ジガミ
じき,ジキ
時季,ジキ
時期,ジキ
時機,ジキ
事業,ジギョウ
時空,ジクウ
字形,ジケイ
次兄,ジケイ
自決,ジケツ
事件,ジケン
次元,ジゲン
自己,ジコ
事項,ジコウ
時候,ジコウ
次項,ジコウ
時刻,ジコク
事後,ジゴ
爾後,ジゴ
寺号,ジゴウ
地獄,ジゴク
自作,ジサク
自殺,ジサツ
持参,ジサン
じざ,ジザ
自在,ジザイ
地境,ジザカイ
自失,ジシツ
自室,ジシツ
自習,ジシュウ
事象,ジショウ
自称,ジショウ
辞職,ジショク
地震,ジシン
自信,ジシン
自身,ジシン
じじい,ジジイ
時々刻々,ジジコクコク
事実,ジジツ
時日,ジジツ
侍女,ジジョ
児女,ジジョ
事情,ジジョウ
自縄自縛,ジジョウジバク
じじん,ジジン
時人,ジジン
自省,ジセイ
事跡,ジセキ
事蹟,ジセキ
自席,ジセキ
時節,ジセツ
慈善,ジゼン
自尊心,ジソンシン
地蔵,ジゾウ
字体,ジタイ
自体,ジタイ
支度,ジタク
自宅,ジタク
耳朶,ジダ
時代,ジダイ
時代遅れ,ジダイオクレ
じだんだ,ジダンダ
地団駄,ジダンダ
自重,ジチョウ
実家,ジッカ
実感,ジッカン
実況,ジッキョウ
実権,ジッケン
実見,ジッケン
実験,ジッケン
実行,ジッコウ
実子,ジッシ
実相,ジッソウ
実地,ジッチ
実演,ジツエン
日月,ジツゲツ
実現,ジツゲン
実在,ジツザイ
実情,ジツジョウ
実像,ジツゾウ
実物,ジツブツ
実母,ジツボ
実例,ジツレイ
字詰め,ジヅメ
字典,ジテン
自転,ジテン
自転車,ジテンシャ
じとく,ジトク
自動,ジドウ
自動車,ジドウシャ
自白,ジハク
時半,ジハン
似非,ジヒ
慈悲,ジヒ
自費,ジヒ
辞表,ジヒョウ
耳鼻,ジビ
持病,ジビョウ
持仏,ジブツ
時分,ジブン
自分,ジブン
自分勝手,ジブンガッテ
事変,ジヘン
じまい,ジマイ
字幕,ジマク
自慢,ジマン
じみ,ジミ
ジミ,ジミ
地道,ジミチ
事務,ジム
自明,ジメイ
自滅,ジメツ
地面,ジメン
耳目,ジモク
邪悪,ジャアク
じゃがたら,ジャガタラ
弱点,ジャクテン
ジャズ,ジャズ
若干,ジャッカン
邪法,ジャホウ
邪魔,ジャマ
じゅう,ジュウ
重囲,ジュウイ
十一月,ジュウイチガツ
縦横,ジュウオウ
縦横無尽,ジュウオウムジン
十月,ジュウガツ
住居,ジュウキョ
充血,ジュウケツ
住所,ジュウショ
重傷,ジュウショウ
住職,ジュウショク
住持,ジュウジ
十字,ジュウジ
従事,ジュウジ
十字架,ジュウジカ
充実,ジュウジツ
重々,ジュウジュウ
重態,ジュウタイ
重大,ジュウダイ
柔道,ジュウドウ
十二月,ジュウニガツ
重複,ジュウフク
充分,ジュウブン
十分,ジュウブン
従妹,ジュウマイ
充満,ジュウマン
十万億土,ジュウマンオクド
住民,ジュウミン
重要,ジュウヨウ
従来,ジュウライ
重量,ジュウリョウ
じゅうりん,ジュウリン
蹂躙,ジュウリン
熟字,ジュクジ
熟睡,ジュクスイ
塾生,ジュクセイ
熟知,ジュクチ
じゅず,ジュズ
十中八九,ジュッチュウハック
術語,ジュツゴ
じゅばん,ジュバン
呪法,ジュホウ
寿命,ジュミョウ
呪文,ジュモン
樹立,ジュリツ
じゅん,ジュン
循環,ジュンカン
純潔,ジュンケツ
巡査,ジュンサ
純真,ジュンシン
順々,ジュンジュン
順序,ジュンジョ
純情,ジュンジョウ
純粋,ジュンスイ
純正,ジュンセイ
純然,ジュンゼン
純忠,ジュンチュウ
順調,ジュンチョウ
準備,ジュンビ
純美,ジュンビ
遵奉,ジュンポウ
巡遊,ジュンユウ
順良,ジュンリョウ
巡礼,ジュンレイ
自由,ジユウ
自由自在,ジユウジザイ
城下,ジョウカ
浄化,ジョウカ
常軌,ジョウキ
上京,ジョウキョウ
状況,ジョウキョウ
情景,ジョウケイ
条件,ジョウケン
上下,ジョウゲ
情交,ジョウコウ
じょうご,ジョウゴ
上戸,ジョウゴ
情死,ジョウシ
常識,ジョウシキ
浄書,ジョウショ
情実,ジョウジツ
常住不断,ジョウジュウフダン
常人,ジョウジン
上手,ジョウズ
乗船,ジョウセン
饒舌,ジョウゼツ
上体,ジョウタイ
情態,ジョウタイ
状態,ジョウタイ
上段,ジョウダン
冗談,ジョウダン
情緒,ジョウチョ
上等,ジョウトウ
常套,ジョウトウ
浄土,ジョウド
場内,ジョウナイ
情人,ジョウニン
情熱,ジョウネツ
上膊,ジョウハク
蒸発,ジョウハツ
上半身,ジョウハンシン
上品,ジョウヒン
情婦,ジョウフ
上部,ジョウブ
成仏,ジョウブツ
常雇,ジョウヤトイ
剰余,ジョウヨ
情慾,ジョウヨク
上覧,ジョウラン
場裡,ジョウリ
上陸,ジョウリク
上流,ジョウリュウ
じょうろ,ジョウロ
女王,ジョオウ
除外,ジョガイ
女学生,ジョガクセイ
女学校,ジョガッコウ
助教授,ジョキョウジュ
徐行,ジョコウ
女史,ジョシ
女子,ジョシ
女子大,ジョシダイ
助手,ジョシュ
じょじ,ジョジ
如上,ジョジョウ
女性,ジョセイ
女優,ジョユウ
爾余,ジヨ
滋養,ジヨウ
侍立,ジリツ
事例,ジレイ
じん,ジン
ジン,ジン
塵埃,ジンアイ
人為,ジンイ
じんかい,ジンカイ
人格,ジンカク
人工,ジンコウ
人士,ジンシ
人種,ジンシュ
人心,ジンシン
人身,ジンシン
仁慈,ジンジ
人事不省,ジンジフセイ
神社,ジンジャ
尋常,ジンジョウ
尋常一様,ジンジョウイチヨウ
神水,ジンズイ
人生,ジンセイ
迅速,ジンソク
人造,ジンゾウ
人体,ジンタイ
人智,ジンチ
陣痛,ジンツウ
人的,ジンテキ
人道,ジンドウ
人道的,ジンドウテキ
人馬,ジンバ
陣羽織,ジンバオリ
人物,ジンブツ
人民,ジンミン
訊問,ジンモン
人力,ジンリキ
人力車,ジンリキシャ
人類,ジンルイ
素足,スアシ
推移,スイイ
すいえん,スイエン
垂下,スイカ
酔漢,スイカン
遂行,スイコウ
推察,スイサツ
水車,スイシャ
水晶,スイショウ
衰弱,スイジャク
水準,スイジュン
水蒸気,スイジョウキ
推薦,スイセン
推測,スイソク
水族館,スイゾクカン
推断,スイダン
推知,スイチ
垂直,スイチョク
スイッチ,スイッチ
推定,スイテイ
水滴,スイテキ
水道,スイドウ
水平,スイヘイ
衰亡,スイボウ
睡眠,スイミン
睡眠薬,スイミンヤク
水面,スイメン
推理,スイリ
水陸,スイリク
推量,スイリョウ
推論,スイロン
スイートホーム,スイートホーム
数学,スウガク
崇高,スウコウ
数行,スウコウ
数字,スウジ
数多,スウタ
崇拝,スウハイ
すえ,スエ
すか,スカ
透かし,スカシ
姿見,スガタミ
菅原,スガワラ
すき,スキ
好き,スキ
隙間,スキマ
スキー,スキー
過ぎ,スギ
スクリーン,スクリーン
直ぐ,スグ
スケッチ,スケッチ
すけべい,スケベイ
スケール,スケール
スコッチ,スコッチ
すこやか,スコヤカ
すごみ,スゴミ
凄味,スゴミ
すさ,スサ
すじ,スジ
スジ,スジ
筋書,スジガキ
筋違い,スジチガイ
筋道,スジミチ
素性,スジョウ
すす,スス
鈴木,スズキ
すずめ,スズメ
すそ,スソ
裾模様,スソモヨウ
スタイル,スタイル
スター,スター
スタート,スタート
すっぽん,スッポン
ステ,ステ
すてき,ステキ
ステキ,ステキ
素敵,ステキ
ステッキ,ステッキ
ステップ,ステップ
ステーション,ステーション
素手,スデ
スト,スト
ストップ,ストップ
ストーブ,ストーブ
ストーリー,ストーリー
素直,スナオ
砂地,スナジ
砂場,スナバ
すね,スネ
簀子,スノコ
素肌,スハダ
スピード,スピード
